"y","x1","x2","x3","x4","x5"
0.8146,-0.38238,-0.035184,-0.048201,-0.037391,0.11454
1.1282,0.16536,0.15056,0.0039226,-0.0016025,0.10226
-0.092335,0.27056,0.21171,-0.085464,-0.069149,-0.051365
-1.4869,-0.25609,-0.066972,0.0022809,-0.05464,0.1269
1.3688,0.19449,-0.14745,-0.07142,-0.12654,0.041183
0.21838,-0.49348,0.26319,0.10486,0.28857,-0.10177
0.58343,0.19405,0.12723,0.064108,-0.10432,-0.002088
0.39913,0.30788,-0.10338,-0.0045188,0.083763,-0.0086617
-0.41355,0.27073,-0.4491,-0.085136,0.27829,-0.0090291
-1.6426,-0.6808,0.3049,0.022297,0.094373,0.1554
-0.021057,0.32455,0.17638,0.022261,-0.050252,-0.024095
-0.87154,-0.31672,-0.12481,-0.063915,-0.054065,-0.057094
-1.1467,0.28214,-0.091205,-0.035881,0.028662,-0.15894
-1.4815,-0.082216,-0.097041,-0.14398,-0.079342,-0.0066046
1.5409,0.49442,0.018169,-0.22922,-0.078362,-0.032563
-0.069098,-0.61522,-0.29081,0.077103,0.085049,0.10724
-1.2672,0.27503,-0.092983,0.012937,-0.10886,-0.058825
-1.4915,0.32011,-0.15201,0.1359,-0.2085,-0.036154
0.83809,0.052207,-0.24934,0.0031466,0.035676,-0.20129
-0.17779,0.33122,-0.18274,-0.011409,-0.025068,0.0159
0.53657,0.566,0.031731,-0.10557,0.13321,-0.1135
1.029,-0.19498,0.012786,0.12517,-0.10284,0.18887
0.94442,0.25469,0.27046,-0.16836,-0.12792,0.027473
-0.44728,0.61327,-0.2741,0.010861,-0.09023,-0.090377
-1.2942,-0.16222,-0.36071,0.059466,0.020388,0.015395
-0.72032,0.306,-0.48417,-0.11949,-0.05831,0.13679
-0.35133,-0.2292,0.3613,0.14057,-0.036622,0.044294
1.049,0.25871,-0.60705,-0.086031,0.21561,0.056409
0.1891,0.32434,0.18269,0.018177,0.070957,-0.14921
1.2353,-0.49571,0.42534,-0.031538,0.024417,0.032398
1.2906,-0.08798,0.21634,0.061634,0.027864,-0.023564
0.84886,-0.10833,0.44958,0.15907,-0.1186,0.079202
0.4263,0.1248,0.14862,0.058406,-0.19646,0.017317
2.4124,0.15374,0.48303,-0.096513,0.034974,-0.10272
0.1471,0.41846,0.13485,0.073174,-0.018107,-0.15989
1.3986,-0.05815,0.33332,-0.15918,0.1368,-0.14403
0.40346,0.61273,-0.24971,-0.058324,-0.082526,0.025177
0.097742,0.11588,-0.30156,0.069882,0.013308,0.016261
1.0127,0.3172,0.339,-0.064513,-0.08913,0.0085471
-0.52263,0.10185,0.27632,-0.0067309,-0.12115,-0.01544
0.87997,-0.23647,0.25564,-0.020022,0.087888,0.03086
0.74187,0.72368,-0.12955,-0.019067,0.2367,-0.2305
0.91331,0.21639,-0.31024,0.060183,0.16734,-0.045755
-0.5116,-0.044355,-0.46045,-0.0077053,0.0956,-0.035587
-0.54363,0.21633,0.25555,-0.027751,-0.11508,-0.06794
0.93011,0.074262,0.040963,-0.062815,0.19963,-0.019844
-1.5464,-0.17348,-0.25287,-0.02399,0.14642,0.0016969
1.8264,-0.23145,0.040743,0.058365,0.085203,0.11013
-1.2715,-0.0011602,-0.1361,0.13799,0.0045552,0.018484
-0.62055,-0.30635,-0.40527,0.14463,-0.1479,0.012546
-0.42785,-0.074162,-0.078065,-0.091245,0.1674,-0.042539
0.81958,0.091929,0.2883,-0.021209,0.038678,-0.075315
-0.23332,0.57343,-0.19692,0.0016148,-0.13379,-0.026011
0.95019,0.40089,0.40743,-0.069723,-0.27123,-0.046093
-0.23962,0.54272,-0.31096,9.7395e-05,-0.052208,-0.06089
1.3469,0.63932,-0.20802,-0.17202,0.006581,0.032442
0.63305,0.26258,-0.18602,-0.067141,-0.14339,-0.043616
-1.437,-0.14313,0.28937,0.08903,-0.20332,0.10268
-0.49953,-0.24464,-0.13525,0.037309,0.064704,0.14245
-0.17359,-0.56894,-0.32654,0.10163,0.1467,0.017021
-1.6243,0.23363,0.087057,-0.042783,0.12534,-0.040416
0.25057,0.073968,-0.68039,0.073529,-0.15477,-0.020685
0.052322,0.13467,0.12382,-0.013223,-0.077163,0.077635
-1.3641,-0.18372,-0.28149,0.064051,-0.0021324,-0.0047761
-1.1589,0.22753,-0.4942,-0.082065,0.0054215,-0.10936
0.4225,0.037061,-0.38152,-0.17287,0.06534,-0.019863
-0.43941,-0.29072,-0.40562,-0.093649,0.12562,0.089747
1.7406,-0.18935,0.19041,0.023906,0.052225,0.040252
-1.0821,-0.15022,-0.17359,-0.074202,-0.052185,0.1052
1.5857,0.22497,-0.29821,0.0077726,-0.18884,0.059606
1.3899,0.30461,-0.30769,0.0064164,-0.02536,0.044338
1.0272,0.15066,-0.1847,0.088612,0.22035,0.01231
-1.5125,-0.2614,0.21668,0.099647,0.027955,0.055687
-1.5006,-0.13979,-0.19699,-0.005213,0.13868,-0.037335
-1.5969,-0.14669,-0.20722,0.013011,0.11802,0.06635
1.1529,0.70742,-0.10849,-0.095737,-0.081554,-0.045089
-0.38296,0.0019077,-0.080514,0.082138,0.15286,0.079179
0.2235,-0.13185,0.25894,-0.009272,0.03679,0.040347
-0.63106,-0.095087,-0.012881,0.012395,0.19624,-0.030527
-0.93888,-0.63124,-0.055902,0.12071,-0.021346,-0.012845
-0.82888,-0.41201,-0.29844,0.026983,0.0019387,0.062146
-0.90029,0.18249,-0.45756,0.10781,-0.18278,-0.010305
-0.97879,-0.056152,0.41164,0.020799,-0.12705,0.074859
-1.4763,-0.51024,0.17719,0.081513,0.041384,0.097296
-1.2075,-0.21422,0.0069366,0.041328,-0.077623,0.015699
-1.0099,-0.57722,-0.19616,0.094009,0.1432,0.067215
1.1412,0.30241,0.29684,-0.072702,-0.048594,-0.036356
1.547,-0.28775,-0.29306,0.15076,-0.12081,-0.075079
-1.0381,0.047288,0.37738,0.024331,0.036963,0.052674
1.4871,-0.0081162,0.041356,-0.06234,0.042061,0.11417
-0.48889,0.19852,-0.34116,0.12851,-0.028792,0.0010231
1.5725,0.75783,-0.12238,-0.1291,-0.34952,0.03305
-1.0616,-0.13337,-0.30388,0.021655,0.16374,0.028462
0.7974,-0.34407,0.57042,0.044325,0.095627,0.025037
-0.59785,-0.35217,-0.03936,0.032387,0.049937,0.14732
0.37012,-0.084142,0.28476,0.035056,0.058973,0.0088571
-0.59995,0.28918,-0.41221,-0.039549,-0.1291,-0.14282
-1.3492,0.077382,0.040484,-0.078603,-0.0016115,0.21473
0.76266,-0.77017,-0.10349,0.021604,0.053977,0.061478
1.3985,-0.30545,0.15911,-0.043495,0.078268,0.037437
0.49561,0.67916,-0.3869,-0.014251,-0.037003,0.045447
-1.5706,-0.15176,0.35701,-0.019351,0.2488,0.063078
-0.7492,-0.31638,-0.087444,0.053351,0.21904,0.13089
1.3596,-0.32734,0.26881,-0.036419,0.11243,0.013244
-0.61281,0.076344,0.26665,0.041531,-0.070314,0.007406
1.5429,0.034215,0.16078,-0.1187,0.21255,0.05162
-1.2412,-0.062465,-0.053586,0.10972,0.0141,0.053028
0.93772,0.080476,0.015357,0.12864,0.12491,0.025534
-0.37482,0.062586,0.046391,0.021353,0.17799,0.052736
1.4414,0.17284,0.22189,-0.12266,-0.045489,-0.034746
-2.312,-0.4733,-0.23788,-0.064231,0.059352,0.014602
0.50915,0.34456,0.1421,0.19769,-0.17431,-0.034741
0.83284,-0.044712,0.052951,0.096055,-0.1074,-0.093534
0.4355,-0.19846,-0.40332,0.060886,0.11035,-0.063071
-0.64165,0.0020172,0.47018,-0.095785,0.039812,0.19254
1.8794,-0.10917,0.047534,0.035101,0.022984,0.046654
-0.18632,-0.27562,0.40111,0.03859,-0.10096,0.15007
-0.49782,-0.26886,-0.075123,-0.021303,-0.032131,0.094669
-1.4851,-0.58873,0.37906,-0.018929,0.022761,-0.034258
-1.6803,-0.10223,0.39483,0.08308,-0.016868,-0.0442
-0.44702,-0.17738,-0.25281,0.13626,0.24275,-0.09107
0.40701,0.0075657,0.13754,0.016696,0.050097,-0.11722
1.3678,-0.28108,-0.24983,0.052701,0.071182,-0.053443
1.4289,0.10907,-0.11314,0.028411,0.10614,-0.037097
-0.42182,0.11466,-0.35308,0.023434,0.0023289,-0.11785
-0.40764,0.15403,0.25225,-0.034451,-0.031241,-0.073454
-1.9744,0.18815,-0.035494,-0.078782,-0.14505,-0.05312
0.90359,-0.24861,0.39633,-0.024839,0.19254,-0.026168
-0.79409,-0.19995,0.3063,0.10392,-0.18883,0.1047
-1.3491,-0.19108,0.17284,-0.15936,-0.15143,0.053538
0.86251,0.28048,-0.23099,-0.074435,0.047813,-0.050013
1.0944,-0.3426,-0.54917,0.056736,0.12396,0.087129
0.10063,0.32824,0.19283,-0.089138,-0.12506,0.032037
-0.1707,-0.058136,0.42874,0.075167,0.054377,-0.071461
-0.29212,-0.11907,-0.49402,0.13851,-0.048313,0.0091623
0.016486,-0.43018,0.42339,0.050295,0.24068,0.051614
0.79727,-0.7031,0.074894,0.075244,0.28059,-0.069616
-0.73082,-0.15379,0.0055887,0.057839,-0.025664,-0.1181
0.28965,0.17103,0.1558,0.047533,-0.12085,-0.09608
1.0284,-0.090247,0.24307,0.0090594,0.041241,-0.0085621
0.80186,0.31346,0.48444,-0.063563,-0.0010355,-0.19242
-1.0698,-0.21039,-0.20509,-0.024037,0.13279,-0.020918
0.18438,-0.074873,-0.0088474,0.079045,0.14686,-0.10481
-1.5678,-0.038969,0.075844,0.02973,-0.14731,-0.058696
0.78125,-0.32714,0.22681,0.0017769,0.41332,0.095075
0.44508,0.24022,0.14313,-0.011505,0.077706,0.025114
0.3209,0.37376,-0.25378,-0.015669,-0.098945,-0.12447
-1.2159,-0.033078,-0.045251,-0.0045527,-0.088254,0.20887
-0.27165,-0.41703,0.026951,-0.019045,0.0027984,0.012433
0.47224,0.09391,0.30389,-0.0098926,0.25337,-0.01992
0.72126,0.2071,0.35394,-0.1121,-0.16558,-0.021085
0.62071,0.06641,0.18145,0.084038,0.14451,0.056174
0.18674,0.33919,-0.27049,-0.13919,0.10667,-0.07698
1.3147,0.51884,-0.07401,-0.098689,0.066346,-0.12221
0.4586,-0.30512,-0.06047,-0.010239,0.23457,-0.068965
0.50178,0.3019,-0.058761,0.033965,-0.024429,0.011045
0.84912,-0.15246,0.35811,0.012446,-0.10879,0.015875
0.7739,0.2473,0.16163,-0.10365,0.05516,0.050826
-1.5192,-0.4494,0.18818,-0.033115,-0.22947,0.084324
-0.30866,0.10537,0.16618,0.042088,-0.10958,0.082925
-0.766,0.04209,-0.32078,0.020456,0.054337,0.057435
2.0724,-0.38055,0.094413,0.12906,0.057808,0.065414
0.79438,-0.051011,-0.20661,0.063963,0.031381,-0.028214
-0.45161,0.16435,-0.095765,0.16836,-0.076743,-0.029515
-0.76639,-0.17393,-0.23946,0.040651,-0.19957,-0.054446
-1.3677,-0.22714,-0.12498,-0.11195,0.0342,0.097521
0.38614,0.26368,0.16281,0.010501,-0.0092607,-0.18928
1.0303,0.03632,-0.023158,-0.023196,0.078942,0.12234
-0.33715,0.036765,-0.42255,0.0081717,0.043051,-0.016541
-1.3284,0.31333,-0.15665,0.01865,0.050784,-0.11906
-0.99073,-0.48566,0.15416,-0.0071512,-0.12844,-0.051543
-1.2755,0.27662,-0.42643,0.064317,0.076428,-0.16123
1.3831,-0.052955,-0.039837,-0.11433,0.28106,0.025354
0.89546,-0.67228,0.49482,0.18078,0.049112,0.045044
-0.69315,0.32236,0.057969,0.010994,-0.07178,0.044624
-0.92142,-0.20923,-0.21388,0.040937,-0.045459,-0.0055729
-1.7291,0.0071323,0.14582,0.067225,-0.30012,-0.064592
-0.63565,0.34876,0.20458,-0.053113,-0.029547,-0.078499
1.3746,0.49205,-0.021659,-0.11802,-0.1045,-0.11496
-1.4402,-0.23387,0.3923,-0.023996,-0.12034,0.1027
-0.58657,-0.09037,-0.68274,0.021682,0.042902,-0.068886
-0.056366,-0.3674,-0.15569,-0.0085238,0.33062,0.034704
0.91554,0.13329,-0.47631,0.061926,0.071794,0.017952
0.74712,0.11194,0.29061,-0.11018,-0.15243,0.013727
-2.0511,-0.41634,-0.17712,0.034292,-0.16284,0.077785
1.5775,-0.39977,0.49999,0.04018,0.084405,0.078697
0.76261,0.35391,-0.078909,-0.051268,0.0010277,-0.0022213
1.2396,-0.05856,0.0012785,0.0061171,-0.0091901,0.0091924
0.12255,-0.34221,0.24655,-0.0081609,0.043675,0.073414
-0.10393,-0.18237,-0.44771,0.02476,-0.10071,-0.0024433
-0.028143,-0.12559,-0.40709,-0.030141,0.04507,0.056493
1.6924,0.21212,-0.077167,-0.046991,0.012251,0.072358
1.3474,0.52288,-0.25528,-0.033016,-0.15665,0.050325
-1.142,0.082467,-0.20358,0.049662,0.026983,-0.17781
0.25057,-0.42214,-0.22437,-0.10811,0.029792,0.011874
-1.4167,0.22209,0.035049,0.03548,-0.12819,-0.046942
-0.68606,-0.50628,-0.24585,0.016478,0.061344,0.080251
1.818,0.0051283,0.5626,0.057433,-0.23944,0.076756
1.3011,-0.55289,0.56517,0.046024,0.05989,0.070596
0.46306,0.50001,0.17371,-0.10306,-0.013947,-0.027433
-1.0106,-0.13544,-0.38959,-0.032746,-0.065185,0.087257
0.38679,-0.18286,0.35118,-0.034863,0.068098,0.092452
-1.3112,-0.21332,0.22463,-0.0068576,-0.088589,0.028909
-0.70549,0.05064,-0.15143,-0.033396,-0.09367,-0.02058
0.3864,0.42584,-0.4048,-0.0033705,-0.20776,0.0049885
-1.3599,0.054354,0.098731,0.013604,-0.10509,0.02285
1.3645,0.071758,0.0087134,-0.032578,-0.14099,-0.031877
-0.38112,-0.4186,-0.15122,0.041086,0.037613,0.041496
0.36566,0.20567,-0.1191,-0.04363,0.020995,0.10493
-0.46894,-0.43373,0.29809,0.19724,0.12238,-0.029504
1.274,-0.54463,0.72739,0.071348,0.20443,-0.064515
0.39073,0.30008,0.037567,0.036745,0.20038,-0.01281
0.58593,0.24743,0.10568,-0.015672,0.12776,-0.082418
-0.4274,-0.051425,-0.44142,0.055648,-0.052025,-0.21356
-0.65245,-0.12825,0.38216,-0.017672,0.086048,-0.026899
-0.96789,-0.19112,-0.24612,-0.093343,0.040119,0.0015587
-0.73193,-0.045281,0.35839,0.048849,0.044427,0.13948
1.5827,0.45344,-0.50257,-0.11889,-0.026498,-0.046154
-1.2535,0.34919,0.12096,-0.17141,-0.010896,0.042702
-0.13486,0.049364,-0.26779,0.029511,0.078888,-0.1055
-1.1102,-0.10318,-0.010049,0.090976,0.01926,0.0082913
-0.84161,0.016734,-0.099103,-0.19594,-0.07708,0.023059
0.33718,-0.059973,-0.32686,-0.0096396,-0.24873,0.044004
-0.97655,-0.30333,-0.16093,-0.061628,0.084194,-0.049996
-1.1489,-0.14663,-0.38838,0.070414,-0.17852,0.1849
-0.16742,-0.031285,-0.54411,-0.059164,-0.035949,0.015411
-1.0247,-0.38331,-0.33315,-0.0026452,0.12223,0.14549
-0.63263,0.26233,0.12945,0.11192,-0.1129,-0.12767
-1.1798,0.086293,0.058695,0.11475,0.041601,0.0059876
0.67073,0.25507,0.1752,-0.030219,0.070935,0.0019644
-1.2432,0.031671,0.37667,0.054574,0.11511,0.034022
1.0446,0.26429,0.19651,-0.093248,-0.044082,-0.052033
-2.2212,-0.086998,-0.45381,-0.00058194,-0.17202,-0.049908
1.6459,0.33395,0.08146,-0.12557,-0.0042925,-0.19787
-1.3362,0.36299,-0.12919,0.048232,0.097638,-0.098961
1.059,-0.19722,0.55219,-0.0031117,0.12144,0.045153
-0.075138,-0.11137,0.045098,0.098494,0.12227,0.013128
0.15432,-0.0042219,0.34722,-0.089366,-0.033409,0.0386
0.98301,0.16789,0.30955,0.023374,-0.0071173,0.028962
-0.71363,0.0020866,0.030485,0.0435,0.23733,0.045818
-1.6847,0.26692,0.09987,-0.08405,-0.11741,0.040788
1.1149,0.14242,-0.15271,0.15414,0.028522,-0.053609
-1.5276,0.066383,-0.16643,0.058397,-0.060922,-0.035794
-1.0109,0.23021,0.27344,0.016182,-0.11118,-0.084235
2.0909,-0.20632,0.47548,-0.011089,0.042615,-0.073042
-0.60126,-0.086708,0.29786,-0.021409,-0.11657,0.043338
-0.82494,-0.1845,-0.28812,0.12127,-0.09439,0.022461
0.23917,-0.42175,-0.33543,0.035048,0.0019442,-0.01141
0.37025,0.16499,0.35577,-0.096443,-0.062618,0.071417
-1.3684,0.11935,0.1065,0.020575,-0.073114,0.045776
0.59406,-0.29285,0.58988,0.0045159,-0.022038,0.15018
1.3192,-0.53854,0.59051,0.091424,0.15854,0.097231
-1.0186,-0.25661,-0.45905,0.16327,0.039861,-0.00091909
-0.63985,-0.13402,0.11633,-0.10774,0.031559,-0.0034554
0.74345,-0.050996,0.29069,0.061315,-0.096253,-0.034697
1.5682,0.28134,-0.0017741,-0.07937,-0.12145,0.14993
-1.4624,-0.039556,-0.30873,-0.072788,-0.0011076,0.020174
1.2697,-0.030737,0.45187,-0.063799,-0.071744,0.057753
0.03132,-0.029565,0.14997,0.0067427,0.077165,0.094636
1.2444,-0.70909,-0.054523,0.072137,0.030187,-0.026321
-1.5255,-0.13799,0.048873,0.11457,0.14349,-0.011429
-0.59181,0.41326,-0.26023,0.1019,0.10137,-0.012463
1.4234,-0.076469,0.19688,-0.060985,-0.010936,0.077337
-1.1912,0.84153,-0.56753,-0.1832,-0.0052974,-0.025239
1.0417,0.15437,-0.26001,0.13875,-0.099487,-0.15068
0.06965,0.042382,0.40357,-0.043156,0.00057377,-0.10864
0.98511,0.38003,-0.34708,0.074041,-0.081913,0.082431
0.46424,-0.056643,0.60535,0.060903,-0.13821,-0.070522
1.6244,0.057367,0.076635,-0.063243,0.12035,0.022465
1.7837,-0.071007,-0.01929,0.064336,0.1046,-0.047991
-0.25136,-0.088752,-0.47935,-0.052911,0.051614,-0.056464
-1.1093,0.19753,0.31236,-0.062223,-0.07608,-0.04578
0.68743,0.089029,-0.57875,-0.19697,-0.026391,-0.038595
-0.50123,-0.090364,-0.48215,0.040632,0.0093131,-0.10605
-0.29948,0.29941,0.037524,-0.094782,0.17321,-0.10432
0.016357,-0.38165,-0.20526,0.039396,0.085333,-0.015802
-2.1104,-0.41973,-0.15514,-0.10955,-0.082729,0.034427
1.1399,0.47606,0.20823,-0.052169,-0.23142,-0.088221
-0.4079,0.19505,-0.16438,0.064596,-0.093741,-0.043017
0.81131,0.46469,-0.11266,-0.028017,-0.32093,-0.015816
0.3125,0.24075,0.10544,-0.068533,-0.13399,-0.0041511
0.4481,-0.13173,-0.092599,-0.066165,-0.039776,0.063114
-1.1695,-0.18265,0.040363,0.057743,0.087605,0.042889
-0.075531,-0.036718,-0.20431,0.097578,-0.25769,0.057132
1.401,0.30359,-0.29508,-0.084634,0.020442,0.0041925
2.0895,0.29812,0.29547,-0.022509,0.044619,0.064362
1.2347,-0.051397,-0.027666,0.036035,-0.020448,-0.038919
-1.1412,0.31486,-0.36736,0.10395,-0.15658,-0.0046926
-0.63355,0.14126,-0.26426,0.0117,0.14602,0.0018738
1.5749,-0.17115,0.43512,0.053583,-0.089668,-0.12351
1.4518,-0.23705,0.27878,0.020894,-0.03651,-0.010284
1.6824,0.068067,-0.10313,-0.033728,0.12844,0.053123
-0.11767,-0.1496,0.28211,0.16082,-0.040717,-0.0098236
2.1848,-0.026423,0.42289,-0.051491,0.040977,-0.017524
-1.6378,-0.16681,0.15062,-0.05897,0.05139,-0.15255
0.1786,0.32729,0.041364,0.10809,-0.030567,-0.038928
0.3675,0.45245,-0.047122,-0.0018233,-0.15142,-0.14544
0.50454,0.41592,-0.26478,-0.14188,0.098099,-0.11713
1.7805,0.10494,0.47901,-0.024837,-0.0032876,0.13124
-0.02565,-0.079394,0.12944,-0.035265,0.1038,0.098629
-0.58406,0.19157,-0.057458,-0.027237,0.0068986,-0.073955
1.1672,0.18633,0.34062,0.0032875,-0.18417,0.065589
-1.6322,0.14924,-0.23867,-0.051457,-0.010693,-0.09364
0.47632,-0.31065,0.20028,0.03843,0.13477,0.11019
-1.7541,0.090817,0.35689,-0.076575,-0.004486,0.030093
0.88154,-0.20453,0.12283,0.022999,-0.073772,-0.087591
1.6949,0.10735,0.35247,-0.040967,0.085882,0.053552
0.51032,-0.23797,-0.071162,-0.14371,0.084788,-0.075217
-0.52224,0.11894,-0.68226,-0.018767,0.1007,-0.091081
-0.25602,-0.069072,-0.26521,0.062597,0.065738,-0.010731
1.6159,0.058727,0.1698,0.046795,0.080191,-0.045152
-0.37403,-0.16775,-0.057892,-0.080152,0.18971,0.033079
0.39362,-0.28183,0.49001,0.055018,-0.010549,0.029358
-0.60362,-0.19345,0.30013,0.051764,0.1944,-0.050325
-0.63972,0.18025,-0.76145,0.031124,0.052638,-0.11822
0.27482,-0.070951,0.35241,0.027415,-0.22239,0.044417
1.4445,-0.12193,0.37277,-0.010967,-0.053035,0.036799
0.778,-0.12607,0.91738,-0.059639,-0.11984,-0.046812
1.4565,-0.32555,0.03513,0.041589,-0.020596,-0.021146
-0.30376,-0.41929,-0.41119,-0.063933,0.016054,0.2654
-0.92838,-0.28803,-0.20625,0.016925,-0.047581,-0.06559
-0.36038,0.4507,0.36086,-0.1353,-0.099044,0.021776
-0.94859,-0.094021,-0.12124,0.012369,-0.097612,-0.10625
-0.73699,-0.19526,-0.081701,-0.019811,0.011226,0.083264
-2.1229,0.14387,-0.2194,-0.20113,-0.12807,0.039611
-0.46159,0.29949,-0.39291,0.057141,0.017399,0.10682
-1.0066,-0.33861,0.51656,0.065271,-0.11785,0.17729
-1.1526,-0.10417,-0.27702,-0.04909,0.16744,-0.035576
-0.0050419,0.47185,0.065119,-0.043593,-0.10599,-0.0011697
1.5414,0.15467,0.060655,-0.0081983,-0.068571,-0.10502
1.3895,-0.23408,0.53825,-0.035803,0.15205,-0.11106
1.0011,0.35944,-0.14028,-0.033297,0.076623,-0.14566
-1.5025,0.18962,-0.3458,-0.0029351,-0.29608,-0.019337
-1.1414,-0.17153,0.51811,-0.015951,-0.0013751,-0.010816
1.5147,0.37193,-0.022206,0.031315,0.2521,-0.0089351
0.39664,-0.10308,0.13351,0.030311,0.12655,0.063544
1.1359,0.30523,-0.078868,-0.10438,0.049242,-0.013148
1.3351,0.12428,0.034778,-0.029606,0.0047031,0.058613
-1.6049,0.17793,-0.058638,-0.10098,-0.076441,-0.089875
-0.97209,-0.21076,-0.2821,-0.056428,0.3036,-0.045848
-1.2072,0.28298,0.11545,-0.083002,-0.1436,-0.1117
0.33119,0.090182,-0.62033,-0.086716,0.16728,-0.083824
0.046023,0.12396,-0.50871,-0.065434,-0.097623,0.036259
-0.70365,0.056348,0.061819,0.075312,0.082875,0.12068
0.018324,0.54262,-0.14613,-0.093321,0.073631,-0.060812
0.97776,-0.16443,0.29786,0.021512,0.072171,-0.0013624
-0.63434,0.0072157,0.042611,-0.21403,0.042326,-0.002702
0.53644,0.030659,0.39059,-0.048622,0.13919,-0.15081
1.2129,0.4444,-0.41438,-0.047927,-0.16798,-0.090611
-0.5015,0.47781,-0.16902,0.085648,0.0028446,-0.023394
0.11363,-0.5381,0.17619,0.09954,-0.022073,-0.021437
1.0032,0.29393,0.015828,-0.079036,0.12933,0.028412
0.26826,0.15889,0.15101,0.082685,-0.034798,0.061369
2.4787,0.35885,0.3447,-0.03546,-0.17661,0.016804
1.4158,-0.25032,0.21249,-0.077731,0.0041925,0.041802
0.91803,0.17994,0.29953,0.027299,0.041046,-0.075311
0.88325,-0.31406,0.010285,-0.02973,-0.037516,0.013304
-0.034314,0.19295,0.19055,-0.039763,-0.16699,-0.033981
0.15038,-0.12387,0.053451,0.061027,0.0095899,0.003802
-1.1632,0.041937,-0.44907,-0.01928,0.026432,-0.067129
-0.27086,-0.42378,0.19696,-0.11362,0.02291,0.1197
-1.4005,-0.028813,-0.34601,0.043069,-0.047456,-0.051385
-1.2569,-0.29235,0.012778,0.13397,-0.14281,-0.0063073
0.14408,-0.34483,0.15407,-0.0083415,-0.0074893,0.091373
-0.36642,-0.51167,0.46837,-0.0061949,0.17409,-0.027006
-0.31628,-0.11006,0.28053,0.007955,0.0090848,-0.061553
0.73072,-0.28057,-0.065211,0.10535,0.04244,0.011593
-0.17031,-0.10896,-0.51734,-0.042333,0.15517,0.11381
0.27115,0.14841,0.29833,-0.029667,-0.11208,-0.091066
0.20866,0.73861,-0.1864,-0.078736,-0.33116,-0.017371
-0.35369,-0.043566,0.03733,0.062752,-0.10516,-0.19144
-0.55282,0.071542,0.23875,0.045283,0.016187,-0.0050435
0.83901,-0.18669,0.15087,-0.037236,0.12447,-0.074297
-1.1068,-0.011525,0.28227,0.01787,-0.0083836,0.064496
-0.93625,-0.15987,-0.22168,0.0043457,-0.11458,0.050199
0.04694,-0.13953,0.25256,0.11965,0.09097,0.12578
-1.4091,0.37334,-0.59493,-0.034349,-0.040152,0.012772
0.094723,-0.27264,0.12223,0.096098,0.15899,-0.08354
-1.7324,0.33877,-0.55385,0.017488,0.014524,-0.071439
-1.4042,-0.25865,-0.13468,0.018128,0.057408,-0.047201
-0.12502,-0.044372,0.31878,-0.011651,0.063706,0.048149
-0.80774,-0.25298,0.16789,0.034485,0.16186,0.071771
-0.31864,0.22981,0.1744,-0.092239,0.0091691,-0.057571
-1.278,0.46548,0.21964,-0.060482,-0.16847,0.055207
0.99351,0.34357,0.33087,-0.04291,0.070979,-0.147
2.4798,0.0095727,0.45761,0.11348,-0.059643,0.0047064
0.13607,-0.00025827,-0.18342,0.14033,-0.1268,0.03014
-0.64865,0.22581,0.26864,-0.078008,0.057289,-0.067995
1.4938,-0.25453,-0.048401,0.14306,-0.023334,0.13907
-1.4926,0.019402,-0.25644,-0.10964,0.018152,0.044204
0.446,-0.17285,0.18222,0.0077692,0.15923,-0.015948
-0.55466,-0.07033,-0.051602,-0.11688,-0.037363,0.034323
-0.58144,0.076678,0.00046041,0.10335,0.065319,-0.059503
-1.177,0.27854,-0.37065,-0.013882,0.071409,0.03034
0.33507,0.24003,0.14317,-0.02273,0.134,0.041103
0.99968,0.75763,-0.22469,0.027475,0.0146,-0.059292
1.6774,-0.21159,0.20554,0.064142,-0.072317,0.007255
-0.94164,0.18679,-0.20968,-0.1291,0.021093,-0.051836
-2.4807,0.055721,-0.68634,0.04425,0.080409,0.014554
1.0834,0.11892,-0.14292,-0.035548,-0.088629,0.28785
1.279,-0.082938,0.34471,0.0075339,0.21289,-0.025085
-0.34765,-0.23834,-0.18666,0.0020693,-0.0076517,0.069677
0.21483,0.030881,-0.0039885,0.096283,-0.07351,0.086481
-0.36957,0.31232,-0.046148,-0.032552,-0.17963,-0.096912
1.6441,-0.33917,0.25737,0.070483,0.18478,-0.067064
1.5131,-0.038805,0.063418,-0.012438,0.10914,0.042447
0.82943,-0.16368,-0.25015,0.035649,-0.064685,0.031225
0.13962,0.096247,0.18999,0.17088,-0.10839,-0.01787
-0.57711,0.23006,-0.61602,0.010272,-0.1723,0.050428
1.1148,-0.046255,-0.019717,0.062106,-0.0084772,-0.00085839
1.0402,0.1081,0.22677,-0.14738,0.13072,0.0034804
-0.11084,0.19634,0.26557,-0.042653,-0.089246,-0.029644
0.046153,0.35666,-0.04216,-0.077708,0.092642,-0.0064363
1.4997,-0.24617,0.48975,0.046729,0.0053885,0.044866
0.73505,-0.37353,0.12866,0.017882,0.067701,0.00041766
0.67571,-0.076171,0.057963,-0.031898,-0.16543,0.023309
-2.0236,-0.46803,-0.49844,0.096972,0.082368,0.068308
0.012154,-0.020668,0.35785,0.048608,-0.049244,-0.075068
0.41607,0.37717,-0.035748,0.025528,0.13309,0.032211
-0.46881,-0.13331,0.26183,0.1995,-0.058503,-0.025305
1.0556,-0.39818,0.51686,0.039148,0.0042944,-0.017696
